ward,precinct,office,district,party,candidate,votes
6,81,council,,IND, A.D. ''TONY'' DOMINGUEZ ,194 
6,81,council,,,Write in,25 
6,81,council,,,Total,"3,554 "
6,81,shadow senator,,DEM, RAY BROWNE ,2207 
6,81,shadow senator,,SGN, ADAM EIDINGER ,255 
6,81,shadow senator,,,Write in,18 
6,81,shadow senator,,,Total,"2,480 "
7,80,president,,DEM, KERRY/EDWARDS ,758 
7,80,president,,SGN, COBB/LaMARCHE ,3 
7,80,president,,LIB, BADNARIK/CAMPAGNA ,1 
7,80,president,,SWP, HARRIS/TROWE ,0 
7,80,president,,REP, BUSH/CHENEY ,36 
7,80,president,,IND, NADER/CAMEJO ,4 
7,80,president,,,Write in,1 
7,80,president,,,Total,803 
7,80,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,760 
7,80,delegate,At Large,REP, MICHAEL ANDREW MONROE ,28 
7,80,delegate,At Large,,Write in,2 
7,80,delegate,At Large,,Total,790 
7,80,council,,REP, CAROL SCHWARTZ ,249 
7,80,council,,SGN, LAURENT ROSS ,50 
7,80,council,,DEM, KWAME R. BROWN ,688 
7,80,council,,IND, A.D. ''TONY'' DOMINGUEZ ,32 
7,80,council,,,Write in,4 
7,80,council,,,Total,"1,023 "
7,80,council,,SGN, MICHELE TINGLING-CLEMMONS ,19 
7,80,council,,REP, JEROD TOLSON ,18 
7,80,council,,DEM, VINCENT C. GRAY ,737 
7,80,council,,,Write in,15 
7,80,council,,,Total,789 
7,80,shadow senator,,DEM, RAY BROWNE ,699 
7,80,shadow senator,,SGN, ADAM EIDINGER ,31 
7,80,shadow senator,,,Write in,2 
7,80,shadow senator,,,Total,732 
6,82,president,,DEM, KERRY/EDWARDS ,1503 
6,82,president,,SGN, COBB/LaMARCHE ,6 
6,82,president,,LIB, BADNARIK/CAMPAGNA ,5 
6,82,president,,SWP, HARRIS/TROWE ,0 
6,82,president,,REP, BUSH/CHENEY ,121 
6,82,president,,IND, NADER/CAMEJO ,14 
6,82,president,,,Write in,1 
6,82,president,,,Total,"1,650 "
6,82,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1506 
6,82,delegate,At Large,REP, MICHAEL ANDREW MONROE ,112 
6,82,delegate,At Large,,Write in,5 
6,82,delegate,At Large,,Total,"1,623 "
6,82,council,,REP, CAROL SCHWARTZ ,551 
6,82,council,,SGN, LAURENT ROSS ,177 
6,82,council,,DEM, KWAME R. BROWN ,1272 
6,82,council,,IND, A.D. ''TONY'' DOMINGUEZ ,122 
6,82,council,,,Write in,22 
6,82,council,,,Total,"2,144 "
6,82,shadow senator,,DEM, RAY BROWNE ,1265 
6,82,shadow senator,,SGN, ADAM EIDINGER ,201 
6,82,shadow senator,,,Write in,10 
6,82,shadow senator,,,Total,"1,476 "
6,83,president,,DEM, KERRY/EDWARDS ,1688 
6,83,president,,SGN, COBB/LaMARCHE ,6 
6,83,president,,LIB, BADNARIK/CAMPAGNA ,6 
6,83,president,,SWP, HARRIS/TROWE ,1 
6,83,president,,REP, BUSH/CHENEY ,94 
6,83,president,,IND, NADER/CAMEJO ,7 
6,83,president,,,Write in,2 
6,83,president,,,Total,"1,804 "
6,83,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1669 
6,83,delegate,At Large,REP, MICHAEL ANDREW MONROE ,94 
6,83,delegate,At Large,,Write in,5 
6,83,delegate,At Large,,Total,"1,768 "
6,83,council,,REP, CAROL SCHWARTZ ,552 
6,83,council,,SGN, LAURENT ROSS ,181 
6,83,council,,DEM, KWAME R. BROWN ,1418 
6,83,council,,IND, A.D. ''TONY'' DOMINGUEZ ,113 
6,83,council,,,Write in,11 
6,83,council,,,Total,"2,275 "
6,83,shadow senator,,DEM, RAY BROWNE ,1480 
6,83,shadow senator,,SGN, ADAM EIDINGER ,163 
6,83,shadow senator,,,Write in,9 
6,83,shadow senator,,,Total,"1,652 "
6,84,president,,DEM, KERRY/EDWARDS ,1414 
6,84,president,,SGN, COBB/LaMARCHE ,8 
6,84,president,,LIB, BADNARIK/CAMPAGNA ,7 
6,84,president,,SWP, HARRIS/TROWE ,0 
6,84,president,,REP, BUSH/CHENEY ,257 
6,84,president,,IND, NADER/CAMEJO ,10 
6,84,president,,,Write in,9 
6,84,president,,,Total,"1,705 "
6,84,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1393 
6,84,delegate,At Large,REP, MICHAEL ANDREW MONROE ,277 
6,84,delegate,At Large,,Write in,13 
6,84,delegate,At Large,,Total,"1,683 "
6,84,council,,REP, CAROL SCHWARTZ ,878 
6,84,council,,SGN, LAURENT ROSS ,253 
6,84,council,,DEM, KWAME R. BROWN ,1099 
6,84,council,,IND, A.D. ''TONY'' DOMINGUEZ ,159 
6,84,council,,,Write in,28 
6,84,council,,,Total,"2,417 "
6,84,shadow senator,,DEM, RAY BROWNE ,1093 
6,84,shadow senator,,SGN, ADAM EIDINGER ,307 
6,84,shadow senator,,,Write in,42 
6,84,shadow senator,,,Total,"1,442 "
6,85,president,,DEM, KERRY/EDWARDS ,1874 
6,85,president,,SGN, COBB/LaMARCHE ,13 
6,85,president,,LIB, BADNARIK/CAMPAGNA ,12 
6,85,president,,SWP, HARRIS/TROWE ,1 
6,85,president,,REP, BUSH/CHENEY ,397 
6,85,president,,IND, NADER/CAMEJO ,23 
6,85,president,,,Write in,14 
6,85,president,,,Total,"2,334 "
6,85,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1854 
6,85,delegate,At Large,REP, MICHAEL ANDREW MONROE ,399 
6,85,delegate,At Large,,Write in,11 
6,85,delegate,At Large,,Total,"2,264 "
6,85,council,,REP, CAROL SCHWARTZ ,1203 
6,85,council,,SGN, LAURENT ROSS ,323 
6,85,council,,DEM, KWAME R. BROWN ,1466 
6,85,council,,IND, A.D. ''TONY'' DOMINGUEZ ,209 
6,85,council,,,Write in,36 
6,85,council,,,Total,"3,237 "
6,85,shadow senator,,DEM, RAY BROWNE ,1375 
6,85,shadow senator,,SGN, ADAM EIDINGER ,449 
6,85,shadow senator,,,Write in,36 
6,85,shadow senator,,,Total,"1,860 "
6,86,president,,DEM, KERRY/EDWARDS ,1370 
6,86,president,,SGN, COBB/LaMARCHE ,6 
6,86,president,,LIB, BADNARIK/CAMPAGNA ,2 
6,86,president,,SWP, HARRIS/TROWE ,1 
6,86,president,,REP, BUSH/CHENEY ,163 
6,86,president,,IND, NADER/CAMEJO ,13 
6,86,president,,,Write in,2 
6,86,president,,,Total,"1,557 "
6,86,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1357 
6,86,delegate,At Large,REP, MICHAEL ANDREW MONROE ,145 
6,86,delegate,At Large,,Write in,9 
6,86,delegate,At Large,,Total,"1,511 "
6,86,council,,REP, CAROL SCHWARTZ ,652 
6,86,council,,SGN, LAURENT ROSS ,176 
6,86,council,,DEM, KWAME R. BROWN ,1166 
6,86,council,,IND, A.D. ''TONY'' DOMINGUEZ ,133 
6,86,council,,,Write in,15 
6,86,council,,,Total,"2,142 "
6,86,shadow senator,,DEM, RAY BROWNE ,1114 
6,86,shadow senator,,SGN, ADAM EIDINGER ,219 
6,86,shadow senator,,,Write in,26 
6,86,shadow senator,,,Total,"1,359 "
6,87,president,,DEM, KERRY/EDWARDS ,1616 
6,87,president,,SGN, COBB/LaMARCHE ,5 
6,87,president,,LIB, BADNARIK/CAMPAGNA ,4 
6,87,president,,SWP, HARRIS/TROWE ,2 
6,87,president,,REP, BUSH/CHENEY ,134 
6,87,president,,IND, NADER/CAMEJO ,7 
6,87,president,,,Write in,5 
6,87,president,,,Total,"1,773 "
6,87,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1623 
6,87,delegate,At Large,REP, MICHAEL ANDREW MONROE ,112 
6,87,delegate,At Large,,Write in,4 
6,87,delegate,At Large,,Total,"1,739 "
6,87,council,,REP, CAROL SCHWARTZ ,607 
6,87,council,,SGN, LAURENT ROSS ,178 
6,87,council,,DEM, KWAME R. BROWN ,1418 
6,87,council,,IND, A.D. ''TONY'' DOMINGUEZ ,127 
6,87,council,,,Write in,22 
6,87,council,,,Total,"2,352 "
6,87,shadow senator,,DEM, RAY BROWNE ,1394 
6,87,shadow senator,,SGN, ADAM EIDINGER ,208 
6,87,shadow senator,,,Write in,12 
6,87,shadow senator,,,Total,"1,614 "
6,88,president,,DEM, KERRY/EDWARDS ,1504 
6,88,president,,SGN, COBB/LaMARCHE ,8 
6,88,president,,LIB, BADNARIK/CAMPAGNA ,15 
6,88,president,,SWP, HARRIS/TROWE ,3 
6,88,president,,REP, BUSH/CHENEY ,221 
6,88,president,,IND, NADER/CAMEJO ,15 
6,88,president,,,Write in,5 
6,88,president,,,Total,"1,771 "
6,88,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1519 
6,88,delegate,At Large,REP, MICHAEL ANDREW MONROE ,200 
6,88,delegate,At Large,,Write in,15 
6,88,delegate,At Large,,Total,"1,734 "
6,88,council,,REP, CAROL SCHWARTZ ,915 
6,88,council,,SGN, LAURENT ROSS ,272 
6,88,council,,DEM, KWAME R. BROWN ,1220 
6,88,council,,IND, A.D. ''TONY'' DOMINGUEZ ,158 
6,88,council,,,Write in,23 
6,88,council,,,Total,"2,588 "
6,88,shadow senator,,DEM, RAY BROWNE ,1113 
6,88,shadow senator,,SGN, ADAM EIDINGER ,324 
6,88,shadow senator,,,Write in,34 
6,88,shadow senator,,,Total,"1,471 "
6,89,president,,DEM, KERRY/EDWARDS ,1856 
6,89,president,,SGN, COBB/LaMARCHE ,13 
6,89,president,,LIB, BADNARIK/CAMPAGNA ,15 
6,89,president,,SWP, HARRIS/TROWE ,2 
6,89,president,,REP, BUSH/CHENEY ,515 
6,89,president,,IND, NADER/CAMEJO ,23 
6,89,president,,,Write in,10 
6,89,president,,,Total,"2,434 "
6,89,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1873 
6,89,delegate,At Large,REP, MICHAEL ANDREW MONROE ,478 
6,89,delegate,At Large,,Write in,18 
6,89,delegate,At Large,,Total,"2,369 "
6,89,council,,REP, CAROL SCHWARTZ ,1434 
6,89,council,,SGN, LAURENT ROSS ,324 
6,89,council,,DEM, KWAME R. BROWN ,1412 
6,89,council,,IND, A.D. ''TONY'' DOMINGUEZ ,252 
6,89,council,,,Write in,35 
6,89,council,,,Total,"3,457 "
6,89,shadow senator,,DEM, RAY BROWNE ,1359 
6,89,shadow senator,,SGN, ADAM EIDINGER ,433 
6,89,shadow senator,,,Write in,59 
6,89,shadow senator,,,Total,"1,851 "
6,90,president,,DEM, KERRY/EDWARDS ,1077 
6,90,president,,SGN, COBB/LaMARCHE ,8 
6,90,president,,LIB, BADNARIK/CAMPAGNA ,8 
6,90,president,,SWP, HARRIS/TROWE ,0 
6,90,president,,REP, BUSH/CHENEY ,190 
6,90,president,,IND, NADER/CAMEJO ,10 
6,90,president,,,Write in,5 
6,90,president,,,Total,"1,298 "
6,90,president,,,ELEGATE TO THE U.S. HOUSE OF REPS ,
6,90,president,,DEM, ELEANOR HOLMES NORTON ,1082 
6,90,president,,REP, MICHAEL ANDREW MONROE ,181 
6,90,president,,,Write in,9 
6,90,president,,,Total,"1,272 "
6,90,council,,REP, CAROL SCHWARTZ ,641 
6,90,council,,SGN, LAURENT ROSS ,190 
6,90,council,,DEM, KWAME R. BROWN ,881 
6,90,council,,IND, A.D. ''TONY'' DOMINGUEZ ,128 
6,90,council,,,Write in,16 
6,90,council,,,Total,"1,856 "
6,90,council,,,NITED STATES REPRESENTATIVE ,
6,90,council,,DEM, RAY BROWNE ,814 
6,90,council,,SGN, ADAM EIDINGER ,230 
6,90,council,,,Write in,22 
6,90,council,,,Total,"1,066 "
6,91,president,,DEM, KERRY/EDWARDS ,2113 
6,91,president,,SGN, COBB/LaMARCHE ,13 
6,91,president,,LIB, BADNARIK/CAMPAGNA ,8 
6,91,president,,SWP, HARRIS/TROWE ,2 
6,91,president,,REP, BUSH/CHENEY ,168 
6,91,president,,IND, NADER/CAMEJO ,15 
6,91,president,,,Write in,10 
6,91,president,,,Total,"2,329 "
6,91,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,2086 
6,91,delegate,At Large,REP, MICHAEL ANDREW MONROE ,169 
6,91,delegate,At Large,,Write in,14 
6,91,delegate,At Large,,Total,"2,269 "
6,91,council,,REP, CAROL SCHWARTZ ,881 
6,91,council,,SGN, LAURENT ROSS ,270 
6,91,council,,DEM, KWAME R. BROWN ,1735 
6,91,council,,IND, A.D. ''TONY'' DOMINGUEZ ,177 
6,91,council,,,Write in,25 
6,91,council,,,Total,"3,088 "
6,91,shadow senator,,DEM, RAY BROWNE ,1716 
6,91,shadow senator,,SGN, ADAM EIDINGER ,328 
6,91,shadow senator,,,Write in,21 
6,91,shadow senator,,,Total,"2,065 "
7,93,president,,DEM, KERRY/EDWARDS ,805 
7,93,president,,SGN, COBB/LaMARCHE ,2 
7,93,president,,LIB, BADNARIK/CAMPAGNA ,1 
7,93,president,,SWP, HARRIS/TROWE ,3 
7,93,president,,REP, BUSH/CHENEY ,44 
7,93,president,,IND, NADER/CAMEJO ,0 
7,93,president,,,Write in,0 
7,93,president,,,Total,855 
7,93,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,818 
7,93,delegate,At Large,REP, MICHAEL ANDREW MONROE ,20 
7,93,delegate,At Large,,Write in,1 
7,93,delegate,At Large,,Total,839 
7,93,council,,REP, CAROL SCHWARTZ ,238 
7,93,council,,SGN, LAURENT ROSS ,68 
7,93,council,,DEM, KWAME R. BROWN ,706 
7,93,council,,IND, A.D. ''TONY'' DOMINGUEZ ,48 
7,93,council,,,Write in,5 
7,93,council,,,Total,"1,065 "
7,93,council,,SGN, MICHELE TINGLING-CLEMMONS ,26 
7,93,council,,REP, JEROD TOLSON ,20 
7,93,council,,DEM, VINCENT C. GRAY ,779 
7,93,council,,,Write in,14 
7,93,council,,,Total,839 
7,93,shadow senator,,DEM, RAY BROWNE ,761 
7,93,shadow senator,,SGN, ADAM EIDINGER ,38 
7,93,shadow senator,,,Write in,1 
7,93,shadow senator,,,Total,800 
7,92,president,,DEM, KERRY/EDWARDS ,845 
7,92,president,,SGN, COBB/LaMARCHE ,1 
7,92,president,,LIB, BADNARIK/CAMPAGNA ,0 
7,92,president,,SWP, HARRIS/TROWE ,0 
7,92,president,,REP, BUSH/CHENEY ,31 
7,92,president,,IND, NADER/CAMEJO ,2 
7,92,president,,,Write in,2 
7,92,president,,,Total,881 
7,92,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,853 
7,92,delegate,At Large,REP, MICHAEL ANDREW MONROE ,20 
7,92,delegate,At Large,,Write in,2 
7,92,delegate,At Large,,Total,875 
7,92,council,,REP, CAROL SCHWARTZ ,244 
7,92,council,,SGN, LAURENT ROSS ,48 
7,92,council,,DEM, KWAME R. BROWN ,767 
7,92,council,,IND, A.D. ''TONY'' DOMINGUEZ ,27 
7,92,council,,,Write in,7 
7,92,council,,,Total,"1,093 "
7,92,council,,SGN, MICHELE TINGLING-CLEMMONS ,22 
7,92,council,,REP, JEROD TOLSON ,18 
7,92,council,,DEM, VINCENT C. GRAY ,806 
7,92,council,,,Write in,16 
7,92,council,,,Total,862 
7,92,shadow senator,,DEM, RAY BROWNE ,790 
7,92,shadow senator,,SGN, ADAM EIDINGER ,29 
7,92,shadow senator,,,Write in,10 
7,92,shadow senator,,,Total,829 
7,94,president,,DEM, KERRY/EDWARDS ,996 
7,94,president,,SGN, COBB/LaMARCHE ,2 
7,94,president,,LIB, BADNARIK/CAMPAGNA ,0 
7,94,president,,SWP, HARRIS/TROWE ,0 
7,94,president,,REP, BUSH/CHENEY ,40 
7,94,president,,IND, NADER/CAMEJO ,0 
7,94,president,,,Write in,2 
7,94,president,,,Total,"1,040 "
7,94,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1000 
7,94,delegate,At Large,REP, MICHAEL ANDREW MONROE ,21 
7,94,delegate,At Large,,Write in,2 
7,94,delegate,At Large,,Total,"1,023 "
7,94,council,,REP, CAROL SCHWARTZ ,261 
7,94,council,,SGN, LAURENT ROSS ,76 
7,94,council,,DEM, KWAME R. BROWN ,860 
7,94,council,,IND, A.D. ''TONY'' DOMINGUEZ ,58 
7,94,council,,,Write in,9 
7,94,council,,,Total,"1,264 "
7,94,council,,SGN, MICHELE TINGLING-CLEMMONS ,41 
7,94,council,,REP, JEROD TOLSON ,27 
7,94,council,,DEM, VINCENT C. GRAY ,916 
7,94,council,,,Write in,26 
7,94,council,,,Total,"1,010 "
7,94,shadow senator,,DEM, RAY BROWNE ,898 
7,94,shadow senator,,SGN, ADAM EIDINGER ,49 
7,94,shadow senator,,,Write in,8 
7,94,shadow senator,,,Total,955 
7,95,president,,DEM, KERRY/EDWARDS ,740 
7,95,president,,SGN, COBB/LaMARCHE ,3 
7,95,president,,LIB, BADNARIK/CAMPAGNA ,0 
7,95,president,,SWP, HARRIS/TROWE ,1 
7,95,president,,REP, BUSH/CHENEY ,28 
7,95,president,,IND, NADER/CAMEJO ,1 
7,95,president,,,Write in,2 
7,95,president,,,Total,775 
7,95,president,,,ELEGATE TO THE U.S. HOUSE OF REPS ,
7,95,president,,DEM, ELEANOR HOLMES NORTON ,731 
7,95,president,,REP, MICHAEL ANDREW MONROE ,21 
7,95,president,,,Write in,2 
7,95,president,,,Total,754 
7,95,council,,REP, CAROL SCHWARTZ ,213 
7,95,council,,SGN, LAURENT ROSS ,48 
7,95,council,,DEM, KWAME R. BROWN ,651 
7,95,council,,IND, A.D. ''TONY'' DOMINGUEZ ,41 
7,95,council,,,Write in,2 
7,95,council,,,Total,955 
7,95,council,,SGN, MICHELE TINGLING-CLEMMONS ,22 
7,95,council,,REP, JEROD TOLSON ,9 
7,95,council,,DEM, VINCENT C. GRAY ,714 
7,95,council,,,Write in,11 
7,95,council,,,Total,756 
7,95,council,,,NITED STATES REPRESENTATIVE ,
7,95,council,,DEM, RAY BROWNE ,699 
7,95,council,,SGN, ADAM EIDINGER ,26 
7,95,council,,,Write in,0 
7,95,council,,,Total,725 
7,96,president,,DEM, KERRY/EDWARDS ,1021 
7,96,president,,SGN, COBB/LaMARCHE ,2 
7,96,president,,LIB, BADNARIK/CAMPAGNA ,0 
7,96,president,,SWP, HARRIS/TROWE ,0 
7,96,president,,REP, BUSH/CHENEY ,32 
7,96,president,,IND, NADER/CAMEJO ,4 
7,96,president,,,Write in,1 
7,96,president,,,Total,"1,060 "
7,96,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1023 
7,96,delegate,At Large,REP, MICHAEL ANDREW MONROE ,18 
7,96,delegate,At Large,,Write in,4 
7,96,delegate,At Large,,Total,"1,045 "
7,96,council,,REP, CAROL SCHWARTZ ,275 
7,96,council,,SGN, LAURENT ROSS ,46 
7,96,council,,DEM, KWAME R. BROWN ,905 
7,96,council,,IND, A.D. ''TONY'' DOMINGUEZ ,45 
7,96,council,,,Write in,2 
7,96,council,,,Total,"1,273 "
7,96,council,,SGN, MICHELE TINGLING-CLEMMONS ,52 
7,96,council,,REP, JEROD TOLSON ,18 
7,96,council,,DEM, VINCENT C. GRAY ,944 
7,96,council,,,Write in,17 
7,96,council,,,Total,"1,031 "
7,96,shadow senator,,DEM, RAY BROWNE ,934 
7,96,shadow senator,,SGN, ADAM EIDINGER ,49 
7,96,shadow senator,,,Write in,0 
7,96,shadow senator,,,Total,983 
7,97,president,,DEM, KERRY/EDWARDS ,614 
7,97,president,,SGN, COBB/LaMARCHE ,1 
7,97,president,,LIB, BADNARIK/CAMPAGNA ,1 
7,97,president,,SWP, HARRIS/TROWE ,0 
7,97,president,,REP, BUSH/CHENEY ,20 
7,97,president,,IND, NADER/CAMEJO ,3 
7,97,president,,,Write in,1 
7,97,president,,,Total,640 
7,97,president,,,ELEGATE TO THE U.S. HOUSE OF REPS ,
7,97,president,,DEM, ELEANOR HOLMES NORTON ,613 
7,97,president,,REP, MICHAEL ANDREW MONROE ,13 
7,97,president,,,Write in,0 
7,97,president,,,Total,626 
7,97,council,,REP, CAROL SCHWARTZ ,222 
7,97,council,,SGN, LAURENT ROSS ,46 
7,97,council,,DEM, KWAME R. BROWN ,537 
7,97,council,,IND, A.D. ''TONY'' DOMINGUEZ ,43 
7,97,council,,,Write in,1 
7,97,council,,,Total,849 
7,97,council,,SGN, MICHELE TINGLING-CLEMMONS ,15 
7,97,council,,REP, JEROD TOLSON ,7 
7,97,council,,DEM, VINCENT C. GRAY ,575 
7,97,council,,,Write in,23 
7,97,council,,,Total,620 
7,97,council,,,NITED STATES REPRESENTATIVE ,
7,97,council,,DEM, RAY BROWNE ,570 
7,97,council,,SGN, ADAM EIDINGER ,25 
7,97,council,,,Write in,1 
7,97,council,,,Total,596 
7,98,president,,DEM, KERRY/EDWARDS ,971 
7,98,president,,SGN, COBB/LaMARCHE ,5 
7,98,president,,LIB, BADNARIK/CAMPAGNA ,0 
7,98,president,,SWP, HARRIS/TROWE ,1 
7,98,president,,REP, BUSH/CHENEY ,39 
7,98,president,,IND, NADER/CAMEJO ,7 
7,98,president,,,Write in,0 
7,98,president,,,Total,"1,023 "
7,98,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,990 
7,98,delegate,At Large,REP, MICHAEL ANDREW MONROE ,15 
7,98,delegate,At Large,,Write in,2 
7,98,delegate,At Large,,Total,"1,007 "
7,98,council,,REP, CAROL SCHWARTZ ,307 
7,98,council,,SGN, LAURENT ROSS ,69 
7,98,council,,DEM, KWAME R. BROWN ,881 
7,98,council,,IND, A.D. ''TONY'' DOMINGUEZ ,32 
7,98,council,,,Write in,1 
7,98,council,,,Total,"1,290 "
7,98,council,,SGN, MICHELE TINGLING-CLEMMONS ,68 
7,98,council,,REP, JEROD TOLSON ,11 
7,98,council,,DEM, VINCENT C. GRAY ,899 
7,98,council,,,Write in,23 
7,98,council,,,Total,"1,001 "
7,98,shadow senator,,DEM, RAY BROWNE ,884 
7,98,shadow senator,,SGN, ADAM EIDINGER ,55 
7,98,shadow senator,,,Write in,3 
7,98,shadow senator,,,Total,942 
7,100,president,,DEM, KERRY/EDWARDS ,957 
7,100,president,,SGN, COBB/LaMARCHE ,1 
7,100,president,,LIB, BADNARIK/CAMPAGNA ,0 
7,100,president,,SWP, HARRIS/TROWE ,0 
7,100,president,,REP, BUSH/CHENEY ,21 
7,100,president,,IND, NADER/CAMEJO ,1 
7,100,president,,,Write in,0 
7,100,president,,,Total,980 
7,100,president,,,ELEGATE TO THE U.S. HOUSE OF REPS ,
7,100,president,,DEM, ELEANOR HOLMES NORTON ,929 
7,100,president,,REP, MICHAEL ANDREW MONROE ,17 
7,100,president,,,Write in,2 
7,100,president,,,Total,948 
7,100,council,,REP, CAROL SCHWARTZ ,195 
7,100,council,,SGN, LAURENT ROSS ,37 
7,100,council,,DEM, KWAME R. BROWN ,828 
7,100,council,,IND, A.D. ''TONY'' DOMINGUEZ ,26 
7,100,council,,,Write in,2 
7,100,council,,,Total,"1,088 "
7,100,council,,SGN, MICHELE TINGLING-CLEMMONS ,24 
7,100,council,,REP, JEROD TOLSON ,21 
7,100,council,,DEM, VINCENT C. GRAY ,890 
7,100,council,,,Write in,17 
7,100,council,,,Total,952 
7,100,council,,,NITED STATES REPRESENTATIVE ,
7,100,council,,DEM, RAY BROWNE ,847 
7,100,council,,SGN, ADAM EIDINGER ,42 
7,100,council,,,Write in,6 
7,100,council,,,Total,895 
7,99,president,,DEM, KERRY/EDWARDS ,666 
7,99,president,,SGN, COBB/LaMARCHE ,0 
7,99,president,,LIB, BADNARIK/CAMPAGNA ,0 
7,99,president,,SWP, HARRIS/TROWE ,0 
7,99,president,,REP, BUSH/CHENEY ,23 
7,99,president,,IND, NADER/CAMEJO ,4 
7,99,president,,,Write in,1 
7,99,president,,,Total,694 
7,99,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,656 
7,99,delegate,At Large,REP, MICHAEL ANDREW MONROE ,17 
7,99,delegate,At Large,,Write in,2 
7,99,delegate,At Large,,Total,675 
7,99,council,,REP, CAROL SCHWARTZ ,141 
7,99,council,,SGN, LAURENT ROSS ,39 
7,99,council,,DEM, KWAME R. BROWN ,589 
7,99,council,,IND, A.D. ''TONY'' DOMINGUEZ ,39 
7,99,council,,,Write in,1 
7,99,council,,,Total,809 
7,99,council,,SGN, MICHELE TINGLING-CLEMMONS ,34 
7,99,council,,REP, JEROD TOLSON ,11 
7,99,council,,DEM, VINCENT C. GRAY ,614 
7,99,council,,,Write in,10 
7,99,council,,,Total,669 
7,99,shadow senator,,DEM, RAY BROWNE ,600 
7,99,shadow senator,,SGN, ADAM EIDINGER ,42 
7,99,shadow senator,,,Write in,3 
7,99,shadow senator,,,Total,645 
7,102,president,,DEM, KERRY/EDWARDS ,1228 
7,102,president,,SGN, COBB/LaMARCHE ,2 
7,102,president,,LIB, BADNARIK/CAMPAGNA ,0 
7,102,president,,SWP, HARRIS/TROWE ,0 
7,102,president,,REP, BUSH/CHENEY ,55 
7,102,president,,IND, NADER/CAMEJO ,5 
7,102,president,,,Write in,1 
7,102,president,,,Total,"1,291 "
7,102,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1287 
7,102,delegate,At Large,REP, MICHAEL ANDREW MONROE ,29 
7,102,delegate,At Large,,Write in,3 
7,102,delegate,At Large,,Total,"1,319 "
7,102,council,,REP, CAROL SCHWARTZ ,388 
7,102,council,,SGN, LAURENT ROSS ,81 
7,102,council,,DEM, KWAME R. BROWN ,1159 
7,102,council,,IND, A.D. ''TONY'' DOMINGUEZ ,40 
7,102,council,,,Write in,9 
7,102,council,,,Total,"1,677 "
7,102,council,,SGN, MICHELE TINGLING-CLEMMONS ,58 
7,102,council,,REP, JEROD TOLSON ,18 
7,102,council,,DEM, VINCENT C. GRAY ,1180 
7,102,council,,,Write in,33 
7,102,council,,,Total,"1,289 "
7,102,shadow senator,,DEM, RAY BROWNE ,1139 
7,102,shadow senator,,SGN, ADAM EIDINGER ,87 
7,102,shadow senator,,,Write in,4 
7,102,shadow senator,,,Total,"1,230 "
7,101,president,,DEM, KERRY/EDWARDS ,943 
7,101,president,,SGN, COBB/LaMARCHE ,0 
7,101,president,,LIB, BADNARIK/CAMPAGNA ,1 
7,101,president,,SWP, HARRIS/TROWE ,0 
7,101,president,,REP, BUSH/CHENEY ,31 
7,101,president,,IND, NADER/CAMEJO ,4 
7,101,president,,,Write in,1 
7,101,president,,,Total,980 
7,101,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,952 
7,101,delegate,At Large,REP, MICHAEL ANDREW MONROE ,25 
7,101,delegate,At Large,,Write in,1 
7,101,delegate,At Large,,Total,978 
7,101,council,,REP, CAROL SCHWARTZ ,302 
7,101,council,,SGN, LAURENT ROSS ,78 
7,101,council,,DEM, KWAME R. BROWN ,868 
7,101,council,,IND, A.D. ''TONY'' DOMINGUEZ ,42 
7,101,council,,,Write in,2 
7,101,council,,,Total,"1,292 "
7,101,council,,SGN, MICHELE TINGLING-CLEMMONS ,44 
7,101,council,,REP, JEROD TOLSON ,16 
7,101,council,,DEM, VINCENT C. GRAY ,879 
7,101,council,,,Write in,26 
7,101,council,,,Total,965 
7,101,shadow senator,,DEM, RAY BROWNE ,874 
7,101,shadow senator,,SGN, ADAM EIDINGER ,58 
7,101,shadow senator,,,Write in,3 
7,101,shadow senator,,,Total,935 
7,103,president,,DEM, KERRY/EDWARDS ,1746 
7,103,president,,SGN, COBB/LaMARCHE ,2 
7,103,president,,LIB, BADNARIK/CAMPAGNA ,1 
7,103,president,,SWP, HARRIS/TROWE ,3 
7,103,president,,REP, BUSH/CHENEY ,43 
7,103,president,,IND, NADER/CAMEJO ,8 
7,103,president,,,Write in,4 
7,103,president,,,Total,"1,807 "
